InvoiceDate,Year,Quarter,Month
2011-10-06 13:28:00,2011,4,10
2011-10-06 13:29:00,2011,4,10
2011-10-06 13:30:00,2011,4,10
2011-10-06 13:41:00,2011,4,10
2011-10-06 13:42:00,2011,4,10
2011-10-06 13:45:00,2011,4,10
2011-10-06 13:48:00,2011,4,10
2011-10-06 13:49:00,2011,4,10
2011-10-06 13:59:00,2011,4,10
2011-10-06 14:17:00,2011,4,10
2011-10-06 14:18:00,2011,4,10
2011-10-06 14:28:00,2011,4,10
2011-10-06 14:31:00,2011,4,10
2011-10-06 14:33:00,2011,4,10
2011-10-06 14:36:00,2011,4,10
2011-10-06 14:37:00,2011,4,10
2011-10-06 14:43:00,2011,4,10
2011-10-06 14:44:00,2011,4,10
2011-10-06 14:45:00,2011,4,10
2011-10-06 14:47:00,2011,4,10
2011-10-06 14:50:00,2011,4,10
2011-10-06 14:54:00,2011,4,10
2011-10-06 14:59:00,2011,4,10
2011-10-06 15:04:00,2011,4,10
2011-10-06 15:05:00,2011,4,10
2011-10-06 15:28:00,2011,4,10
2011-10-06 15:31:00,2011,4,10
2011-10-06 15:32:00,2011,4,10
2011-10-06 15:46:00,2011,4,10
2011-10-06 15:48:00,2011,4,10
2011-10-06 15:51:00,2011,4,10
2011-10-06 15:53:00,2011,4,10
2011-10-06 15:58:00,2011,4,10
2011-10-06 16:01:00,2011,4,10
2011-10-06 16:08:00,2011,4,10
2011-10-06 16:15:00,2011,4,10
2011-10-06 16:17:00,2011,4,10
2011-10-06 16:20:00,2011,4,10
2011-10-06 16:25:00,2011,4,10
2011-10-06 16:27:00,2011,4,10
2011-10-06 16:28:00,2011,4,10
2011-10-06 16:34:00,2011,4,10
2011-10-06 16:41:00,2011,4,10
2011-10-06 16:47:00,2011,4,10
2011-10-06 16:50:00,2011,4,10
2011-10-06 16:54:00,2011,4,10
2011-10-06 16:57:00,2011,4,10
2011-10-06 17:02:00,2011,4,10
2011-10-06 17:03:00,2011,4,10
2011-10-06 17:08:00,2011,4,10
2011-10-06 17:28:00,2011,4,10
2011-10-06 17:43:00,2011,4,10
2011-10-06 17:51:00,2011,4,10
2011-10-06 17:52:00,2011,4,10
2011-10-06 18:08:00,2011,4,10
2011-10-06 18:23:00,2011,4,10
2011-10-06 18:45:00,2011,4,10
2011-10-06 18:47:00,2011,4,10
2011-10-06 18:56:00,2011,4,10
2011-10-06 19:27:00,2011,4,10
2011-10-06 19:49:00,2011,4,10
2011-10-07 08:08:00,2011,4,10
2011-10-07 08:12:00,2011,4,10
2011-10-07 08:49:00,2011,4,10
2011-10-07 08:55:00,2011,4,10
2011-10-07 09:10:00,2011,4,10
2011-10-07 09:16:00,2011,4,10
2011-10-07 09:19:00,2011,4,10
2011-10-07 09:26:00,2011,4,10
2011-10-07 09:30:00,2011,4,10
2011-10-07 09:38:00,2011,4,10
2011-10-07 09:42:00,2011,4,10
2011-10-07 09:44:00,2011,4,10
2011-10-07 09:56:00,2011,4,10
2011-10-07 10:06:00,2011,4,10
2011-10-07 10:09:00,2011,4,10
2011-10-07 10:12:00,2011,4,10
2011-10-07 10:13:00,2011,4,10
2011-10-07 10:18:00,2011,4,10
2011-10-07 10:20:00,2011,4,10
2011-10-07 10:21:00,2011,4,10
2011-10-07 10:22:00,2011,4,10
2011-10-07 10:29:00,2011,4,10
2011-10-07 10:37:00,2011,4,10
2011-10-07 10:41:00,2011,4,10
2011-10-07 10:42:00,2011,4,10
2011-10-07 10:44:00,2011,4,10
2011-10-07 10:50:00,2011,4,10
2011-10-07 10:55:00,2011,4,10
2011-10-07 11:17:00,2011,4,10
2011-10-07 11:19:00,2011,4,10
2011-10-07 11:22:00,2011,4,10
2011-10-07 11:26:00,2011,4,10
2011-10-07 11:32:00,2011,4,10
2011-10-07 11:38:00,2011,4,10
2011-10-07 11:43:00,2011,4,10
2011-10-07 11:47:00,2011,4,10
2011-10-07 11:51:00,2011,4,10
2011-10-07 11:55:00,2011,4,10
2011-10-07 11:56:00,2011,4,10
2011-10-07 11:57:00,2011,4,10
2011-10-07 11:58:00,2011,4,10
2011-10-07 12:05:00,2011,4,10
2011-10-07 12:11:00,2011,4,10
2011-10-07 12:12:00,2011,4,10
2011-10-07 12:14:00,2011,4,10
2011-10-07 12:17:00,2011,4,10
2011-10-07 12:18:00,2011,4,10
2011-10-07 12:25:00,2011,4,10
2011-10-07 12:28:00,2011,4,10
2011-10-07 12:31:00,2011,4,10
2011-10-07 12:37:00,2011,4,10
2011-10-07 12:38:00,2011,4,10
2011-10-07 12:42:00,2011,4,10
2011-10-07 12:44:00,2011,4,10
2011-10-07 12:45:00,2011,4,10
2011-10-07 12:49:00,2011,4,10
2011-10-07 13:09:00,2011,4,10
2011-10-07 13:11:00,2011,4,10
2011-10-07 13:14:00,2011,4,10
2011-10-07 13:16:00,2011,4,10
2011-10-07 13:17:00,2011,4,10
2011-10-07 13:21:00,2011,4,10
2011-10-07 13:34:00,2011,4,10
2011-10-07 13:40:00,2011,4,10
2011-10-07 13:57:00,2011,4,10
2011-10-07 14:04:00,2011,4,10
2011-10-07 14:05:00,2011,4,10
2011-10-07 14:17:00,2011,4,10
2011-10-07 14:23:00,2011,4,10
2011-10-07 14:27:00,2011,4,10
2011-10-07 14:28:00,2011,4,10
2011-10-07 14:43:00,2011,4,10
2011-10-07 14:46:00,2011,4,10
2011-10-07 15:01:00,2011,4,10
2011-10-07 15:09:00,2011,4,10
2011-10-07 15:13:00,2011,4,10
2011-10-07 15:15:00,2011,4,10
2011-10-07 15:18:00,2011,4,10
2011-10-07 15:23:00,2011,4,10
2011-10-07 15:26:00,2011,4,10
2011-10-07 15:38:00,2011,4,10
2011-10-07 15:40:00,2011,4,10
2011-10-07 15:45:00,2011,4,10
2011-10-07 16:03:00,2011,4,10
2011-10-07 16:06:00,2011,4,10
2011-10-07 16:21:00,2011,4,10
2011-10-09 10:13:00,2011,4,10
2011-10-09 10:23:00,2011,4,10
2011-10-09 10:29:00,2011,4,10
2011-10-09 10:48:00,2011,4,10
2011-10-09 11:15:00,2011,4,10
2011-10-09 11:29:00,2011,4,10
2011-10-09 11:32:00,2011,4,10
2011-10-09 11:50:00,2011,4,10
2011-10-09 11:53:00,2011,4,10
2011-10-09 12:04:00,2011,4,10
2011-10-09 12:19:00,2011,4,10
2011-10-09 12:20:00,2011,4,10
2011-10-09 12:44:00,2011,4,10
2011-10-09 12:49:00,2011,4,10
2011-10-09 12:59:00,2011,4,10
2011-10-09 13:11:00,2011,4,10
2011-10-09 13:15:00,2011,4,10
2011-10-09 13:19:00,2011,4,10
2011-10-09 13:21:00,2011,4,10
2011-10-09 13:28:00,2011,4,10
2011-10-09 13:30:00,2011,4,10
2011-10-09 13:41:00,2011,4,10
2011-10-09 13:44:00,2011,4,10
2011-10-09 13:58:00,2011,4,10
2011-10-09 14:22:00,2011,4,10
2011-10-09 14:30:00,2011,4,10
2011-10-09 14:45:00,2011,4,10
2011-10-09 14:48:00,2011,4,10
2011-10-09 15:01:00,2011,4,10
2011-10-09 15:04:00,2011,4,10
2011-10-09 15:17:00,2011,4,10
2011-10-09 15:24:00,2011,4,10
2011-10-09 15:40:00,2011,4,10
2011-10-09 15:47:00,2011,4,10
2011-10-09 16:05:00,2011,4,10
2011-10-09 16:11:00,2011,4,10
2011-10-09 16:22:00,2011,4,10
2011-10-10 08:23:00,2011,4,10
2011-10-10 08:30:00,2011,4,10
2011-10-10 08:58:00,2011,4,10
2011-10-10 09:01:00,2011,4,10
2011-10-10 09:06:00,2011,4,10
2011-10-10 09:14:00,2011,4,10
2011-10-10 09:18:00,2011,4,10
2011-10-10 09:41:00,2011,4,10
2011-10-10 09:53:00,2011,4,10
2011-10-10 09:56:00,2011,4,10
2011-10-10 10:07:00,2011,4,10
2011-10-10 10:10:00,2011,4,10
2011-10-10 10:13:00,2011,4,10
2011-10-10 10:16:00,2011,4,10
2011-10-10 10:23:00,2011,4,10
2011-10-10 10:29:00,2011,4,10
2011-10-10 10:45:00,2011,4,10
2011-10-10 10:51:00,2011,4,10
2011-10-10 10:57:00,2011,4,10
2011-10-10 11:12:00,2011,4,10
2011-10-10 11:14:00,2011,4,10
2011-10-10 11:20:00,2011,4,10
2011-10-10 11:30:00,2011,4,10
2011-10-10 11:32:00,2011,4,10
2011-10-10 11:37:00,2011,4,10
2011-10-10 11:47:00,2011,4,10
2011-10-10 11:50:00,2011,4,10
2011-10-10 11:59:00,2011,4,10
2011-10-10 12:00:00,2011,4,10
2011-10-10 12:18:00,2011,4,10
2011-10-10 12:19:00,2011,4,10
2011-10-10 12:23:00,2011,4,10
2011-10-10 12:25:00,2011,4,10
2011-10-10 12:26:00,2011,4,10
2011-10-10 12:28:00,2011,4,10
2011-10-10 12:29:00,2011,4,10
2011-10-10 12:30:00,2011,4,10
2011-10-10 12:34:00,2011,4,10
2011-10-10 12:35:00,2011,4,10
2011-10-10 12:37:00,2011,4,10
2011-10-10 12:50:00,2011,4,10
2011-10-10 12:51:00,2011,4,10
2011-10-10 12:52:00,2011,4,10
2011-10-10 12:59:00,2011,4,10
2011-10-10 13:03:00,2011,4,10
2011-10-10 13:04:00,2011,4,10
2011-10-10 13:11:00,2011,4,10
2011-10-10 13:12:00,2011,4,10
2011-10-10 13:13:00,2011,4,10
2011-10-10 13:17:00,2011,4,10
2011-10-10 13:27:00,2011,4,10
2011-10-10 13:30:00,2011,4,10
2011-10-10 13:31:00,2011,4,10
2011-10-10 13:33:00,2011,4,10
2011-10-10 13:34:00,2011,4,10
2011-10-10 13:37:00,2011,4,10
2011-10-10 13:38:00,2011,4,10
2011-10-10 13:41:00,2011,4,10
2011-10-10 13:54:00,2011,4,10
2011-10-10 13:55:00,2011,4,10
2011-10-10 13:56:00,2011,4,10
2011-10-10 14:02:00,2011,4,10
2011-10-10 14:06:00,2011,4,10
2011-10-10 14:25:00,2011,4,10
2011-10-10 14:37:00,2011,4,10
2011-10-10 14:38:00,2011,4,10
2011-10-10 14:42:00,2011,4,10
2011-10-10 14:49:00,2011,4,10
2011-10-10 14:55:00,2011,4,10
2011-10-10 14:57:00,2011,4,10
2011-10-10 15:15:00,2011,4,10
2011-10-10 15:27:00,2011,4,10
2011-10-10 15:39:00,2011,4,10
2011-10-10 15:42:00,2011,4,10
2011-10-10 15:45:00,2011,4,10
2011-10-10 15:48:00,2011,4,10
2011-10-10 16:02:00,2011,4,10
2011-10-10 16:03:00,2011,4,10
2011-10-10 16:06:00,2011,4,10
2011-10-10 16:36:00,2011,4,10
2011-10-10 16:38:00,2011,4,10
2011-10-10 16:41:00,2011,4,10
2011-10-10 16:47:00,2011,4,10
2011-10-10 16:58:00,2011,4,10
2011-10-10 17:00:00,2011,4,10
2011-10-10 17:09:00,2011,4,10
2011-10-10 17:12:00,2011,4,10
2011-10-10 17:13:00,2011,4,10
2011-10-10 17:26:00,2011,4,10
2011-10-11 08:23:00,2011,4,10
2011-10-11 08:24:00,2011,4,10
2011-10-11 08:30:00,2011,4,10
2011-10-11 09:05:00,2011,4,10
2011-10-11 09:07:00,2011,4,10
2011-10-11 09:10:00,2011,4,10
2011-10-11 09:19:00,2011,4,10
2011-10-11 09:23:00,2011,4,10
2011-10-11 09:24:00,2011,4,10
2011-10-11 09:26:00,2011,4,10
2011-10-11 09:29:00,2011,4,10
2011-10-11 09:41:00,2011,4,10
2011-10-11 09:50:00,2011,4,10
2011-10-11 09:53:00,2011,4,10
2011-10-11 10:16:00,2011,4,10
2011-10-11 10:22:00,2011,4,10
2011-10-11 10:24:00,2011,4,10
2011-10-11 10:31:00,2011,4,10
2011-10-11 10:33:00,2011,4,10
2011-10-11 10:36:00,2011,4,10
2011-10-11 10:39:00,2011,4,10
2011-10-11 10:41:00,2011,4,10
2011-10-11 10:43:00,2011,4,10
2011-10-11 10:46:00,2011,4,10
2011-10-11 11:02:00,2011,4,10
2011-10-11 11:03:00,2011,4,10
2011-10-11 11:15:00,2011,4,10
2011-10-11 11:34:00,2011,4,10
2011-10-11 11:35:00,2011,4,10
2011-10-11 11:37:00,2011,4,10
2011-10-11 11:38:00,2011,4,10
2011-10-11 11:43:00,2011,4,10
2011-10-11 11:49:00,2011,4,10
2011-10-11 11:55:00,2011,4,10
2011-10-11 12:05:00,2011,4,10
2011-10-11 12:08:00,2011,4,10
2011-10-11 12:17:00,2011,4,10
2011-10-11 12:27:00,2011,4,10
2011-10-11 12:34:00,2011,4,10
2011-10-11 12:36:00,2011,4,10
2011-10-11 12:38:00,2011,4,10
2011-10-11 12:41:00,2011,4,10
2011-10-11 12:49:00,2011,4,10
2011-10-11 13:09:00,2011,4,10
2011-10-11 13:12:00,2011,4,10
2011-10-11 13:13:00,2011,4,10
2011-10-11 13:34:00,2011,4,10
2011-10-11 13:45:00,2011,4,10
2011-10-11 13:49:00,2011,4,10
2011-10-11 14:10:00,2011,4,10
2011-10-11 14:17:00,2011,4,10
2011-10-11 14:18:00,2011,4,10
2011-10-11 14:19:00,2011,4,10
2011-10-11 14:20:00,2011,4,10
2011-10-11 14:21:00,2011,4,10
2011-10-11 14:22:00,2011,4,10
2011-10-11 14:24:00,2011,4,10
2011-10-11 14:33:00,2011,4,10
2011-10-11 14:34:00,2011,4,10
2011-10-11 14:37:00,2011,4,10
2011-10-11 14:39:00,2011,4,10
2011-10-11 14:51:00,2011,4,10
2011-10-11 14:52:00,2011,4,10
2011-10-11 14:54:00,2011,4,10
2011-10-11 14:59:00,2011,4,10
2011-10-11 15:03:00,2011,4,10
2011-10-11 15:10:00,2011,4,10
2011-10-11 15:12:00,2011,4,10
2011-10-11 15:26:00,2011,4,10
2011-10-11 15:36:00,2011,4,10
2011-10-11 15:45:00,2011,4,10
2011-10-11 15:53:00,2011,4,10
2011-10-11 16:25:00,2011,4,10
2011-10-11 16:29:00,2011,4,10
2011-10-11 16:37:00,2011,4,10
2011-10-11 16:50:00,2011,4,10
2011-10-12 08:10:00,2011,4,10
2011-10-12 08:56:00,2011,4,10
2011-10-12 09:08:00,2011,4,10
2011-10-12 09:10:00,2011,4,10
2011-10-12 09:13:00,2011,4,10
2011-10-12 09:20:00,2011,4,10
2011-10-12 09:29:00,2011,4,10
2011-10-12 09:35:00,2011,4,10
2011-10-12 09:38:00,2011,4,10
2011-10-12 09:50:00,2011,4,10
2011-10-12 09:54:00,2011,4,10
2011-10-12 10:04:00,2011,4,10
2011-10-12 10:08:00,2011,4,10
2011-10-12 10:18:00,2011,4,10
2011-10-12 10:20:00,2011,4,10
2011-10-12 10:23:00,2011,4,10
2011-10-12 10:26:00,2011,4,10
2011-10-12 10:35:00,2011,4,10
2011-10-12 10:36:00,2011,4,10
2011-10-12 10:45:00,2011,4,10
2011-10-12 10:50:00,2011,4,10
2011-10-12 10:51:00,2011,4,10
2011-10-12 11:08:00,2011,4,10
2011-10-12 11:09:00,2011,4,10
2011-10-12 11:22:00,2011,4,10
2011-10-12 11:30:00,2011,4,10
2011-10-12 11:32:00,2011,4,10
2011-10-12 11:33:00,2011,4,10
2011-10-12 11:40:00,2011,4,10
2011-10-12 11:41:00,2011,4,10
2011-10-12 11:43:00,2011,4,10
2011-10-12 11:45:00,2011,4,10
2011-10-12 11:49:00,2011,4,10
2011-10-12 11:55:00,2011,4,10
2011-10-12 11:58:00,2011,4,10
2011-10-12 12:01:00,2011,4,10
2011-10-12 12:08:00,2011,4,10
2011-10-12 12:10:00,2011,4,10
2011-10-12 12:16:00,2011,4,10
2011-10-12 12:19:00,2011,4,10
2011-10-12 12:24:00,2011,4,10
2011-10-12 12:30:00,2011,4,10
2011-10-12 12:31:00,2011,4,10
2011-10-12 12:42:00,2011,4,10
2011-10-12 12:44:00,2011,4,10
2011-10-12 12:47:00,2011,4,10
2011-10-12 12:51:00,2011,4,10
2011-10-12 12:54:00,2011,4,10
2011-10-12 12:58:00,2011,4,10
2011-10-12 12:59:00,2011,4,10
2011-10-12 13:14:00,2011,4,10
2011-10-12 13:17:00,2011,4,10
2011-10-12 13:20:00,2011,4,10
2011-10-12 13:28:00,2011,4,10
2011-10-12 13:30:00,2011,4,10
2011-10-12 13:31:00,2011,4,10
2011-10-12 13:55:00,2011,4,10
2011-10-12 14:05:00,2011,4,10
2011-10-12 14:08:00,2011,4,10
2011-10-12 14:10:00,2011,4,10
2011-10-12 14:18:00,2011,4,10
2011-10-12 14:21:00,2011,4,10
2011-10-12 14:22:00,2011,4,10
2011-10-12 14:28:00,2011,4,10
2011-10-12 14:33:00,2011,4,10
2011-10-12 14:42:00,2011,4,10
2011-10-12 14:43:00,2011,4,10
2011-10-12 14:46:00,2011,4,10
2011-10-12 14:48:00,2011,4,10
2011-10-12 14:56:00,2011,4,10
2011-10-12 15:01:00,2011,4,10
2011-10-12 15:06:00,2011,4,10
2011-10-12 15:15:00,2011,4,10
2011-10-12 15:22:00,2011,4,10
2011-10-12 15:27:00,2011,4,10
2011-10-12 15:35:00,2011,4,10
2011-10-12 15:39:00,2011,4,10
2011-10-12 15:41:00,2011,4,10
2011-10-12 15:42:00,2011,4,10
2011-10-12 15:49:00,2011,4,10
2011-10-12 16:36:00,2011,4,10
2011-10-12 16:40:00,2011,4,10
2011-10-12 17:00:00,2011,4,10
2011-10-12 17:19:00,2011,4,10
2011-10-13 08:27:00,2011,4,10
2011-10-13 08:28:00,2011,4,10
2011-10-13 08:42:00,2011,4,10
2011-10-13 09:16:00,2011,4,10
2011-10-13 09:30:00,2011,4,10
2011-10-13 09:45:00,2011,4,10
2011-10-13 09:55:00,2011,4,10
2011-10-13 10:09:00,2011,4,10
2011-10-13 10:20:00,2011,4,10
2011-10-13 10:23:00,2011,4,10
2011-10-13 10:25:00,2011,4,10
2011-10-13 10:26:00,2011,4,10
2011-10-13 10:52:00,2011,4,10
2011-10-13 10:54:00,2011,4,10
2011-10-13 10:55:00,2011,4,10
2011-10-13 10:57:00,2011,4,10
2011-10-13 11:37:00,2011,4,10
2011-10-13 11:50:00,2011,4,10
2011-10-13 11:53:00,2011,4,10
2011-10-13 11:57:00,2011,4,10
2011-10-13 11:58:00,2011,4,10
2011-10-13 12:06:00,2011,4,10
2011-10-13 12:07:00,2011,4,10
2011-10-13 12:17:00,2011,4,10
2011-10-13 12:21:00,2011,4,10
2011-10-13 12:26:00,2011,4,10
2011-10-13 12:30:00,2011,4,10
2011-10-13 12:38:00,2011,4,10
2011-10-13 12:46:00,2011,4,10
2011-10-13 12:47:00,2011,4,10
2011-10-13 12:50:00,2011,4,10
2011-10-13 12:52:00,2011,4,10
2011-10-13 12:58:00,2011,4,10
2011-10-13 12:59:00,2011,4,10
2011-10-13 13:00:00,2011,4,10
2011-10-13 13:20:00,2011,4,10
2011-10-13 13:24:00,2011,4,10
2011-10-13 13:35:00,2011,4,10
2011-10-13 13:42:00,2011,4,10
2011-10-13 13:43:00,2011,4,10
2011-10-13 13:44:00,2011,4,10
2011-10-13 13:50:00,2011,4,10
2011-10-13 13:53:00,2011,4,10
2011-10-13 13:58:00,2011,4,10
2011-10-13 14:08:00,2011,4,10
2011-10-13 14:10:00,2011,4,10
2011-10-13 14:13:00,2011,4,10
2011-10-13 14:18:00,2011,4,10
2011-10-13 14:28:00,2011,4,10
2011-10-13 14:33:00,2011,4,10
2011-10-13 14:37:00,2011,4,10
2011-10-13 14:47:00,2011,4,10
2011-10-13 14:48:00,2011,4,10
2011-10-13 14:59:00,2011,4,10
2011-10-13 15:08:00,2011,4,10
2011-10-13 15:15:00,2011,4,10
2011-10-13 15:19:00,2011,4,10
2011-10-13 15:23:00,2011,4,10
2011-10-13 15:25:00,2011,4,10
2011-10-13 15:28:00,2011,4,10
2011-10-13 15:38:00,2011,4,10
2011-10-13 15:43:00,2011,4,10
2011-10-13 15:47:00,2011,4,10
2011-10-13 15:49:00,2011,4,10
2011-10-13 15:50:00,2011,4,10
2011-10-13 15:58:00,2011,4,10
2011-10-13 16:01:00,2011,4,10
2011-10-13 16:14:00,2011,4,10
2011-10-13 16:17:00,2011,4,10
2011-10-13 16:24:00,2011,4,10
2011-10-13 16:33:00,2011,4,10
2011-10-13 16:37:00,2011,4,10
2011-10-13 17:51:00,2011,4,10
2011-10-14 08:29:00,2011,4,10
2011-10-14 09:04:00,2011,4,10
2011-10-14 09:06:00,2011,4,10
2011-10-14 09:21:00,2011,4,10
2011-10-14 09:28:00,2011,4,10
2011-10-14 09:35:00,2011,4,10
2011-10-14 09:48:00,2011,4,10
2011-10-14 10:03:00,2011,4,10
2011-10-14 10:21:00,2011,4,10
2011-10-14 10:25:00,2011,4,10
2011-10-14 10:28:00,2011,4,10
2011-10-14 10:38:00,2011,4,10
2011-10-14 10:42:00,2011,4,10
2011-10-14 10:47:00,2011,4,10
2011-10-14 10:48:00,2011,4,10
2011-10-14 10:55:00,2011,4,10
2011-10-14 11:08:00,2011,4,10
2011-10-14 11:09:00,2011,4,10
2011-10-14 11:15:00,2011,4,10
2011-10-14 11:39:00,2011,4,10
2011-10-14 11:42:00,2011,4,10
2011-10-14 11:43:00,2011,4,10
2011-10-14 11:44:00,2011,4,10
2011-10-14 11:55:00,2011,4,10
2011-10-14 11:56:00,2011,4,10
2011-10-14 12:08:00,2011,4,10
2011-10-14 12:19:00,2011,4,10
2011-10-14 12:25:00,2011,4,10
2011-10-14 12:28:00,2011,4,10
2011-10-14 12:29:00,2011,4,10
2011-10-14 12:33:00,2011,4,10
2011-10-14 12:34:00,2011,4,10
2011-10-14 12:41:00,2011,4,10
2011-10-14 12:53:00,2011,4,10
2011-10-14 12:55:00,2011,4,10
2011-10-14 12:56:00,2011,4,10
2011-10-14 12:57:00,2011,4,10
2011-10-14 13:06:00,2011,4,10
2011-10-14 13:24:00,2011,4,10
2011-10-14 13:35:00,2011,4,10
2011-10-14 13:36:00,2011,4,10
2011-10-14 13:41:00,2011,4,10
2011-10-14 13:49:00,2011,4,10
2011-10-14 13:54:00,2011,4,10
2011-10-14 14:00:00,2011,4,10
2011-10-14 14:04:00,2011,4,10
2011-10-14 14:16:00,2011,4,10
2011-10-14 14:22:00,2011,4,10
2011-10-14 14:28:00,2011,4,10
2011-10-14 14:37:00,2011,4,10
2011-10-14 14:38:00,2011,4,10
2011-10-14 14:44:00,2011,4,10
2011-10-14 14:54:00,2011,4,10
2011-10-14 14:55:00,2011,4,10
2011-10-14 14:58:00,2011,4,10
2011-10-14 15:04:00,2011,4,10
2011-10-14 15:26:00,2011,4,10
2011-10-14 15:46:00,2011,4,10
2011-10-14 15:50:00,2011,4,10
2011-10-14 15:59:00,2011,4,10
2011-10-14 16:04:00,2011,4,10
2011-10-14 16:05:00,2011,4,10
2011-10-14 16:49:00,2011,4,10
2011-10-14 17:13:00,2011,4,10
2011-10-14 17:16:00,2011,4,10
2011-10-14 17:17:00,2011,4,10
2011-10-14 17:23:00,2011,4,10
2011-10-16 10:19:00,2011,4,10
2011-10-16 10:41:00,2011,4,10
2011-10-16 10:50:00,2011,4,10
2011-10-16 11:06:00,2011,4,10
2011-10-16 11:31:00,2011,4,10
2011-10-16 11:41:00,2011,4,10
2011-10-16 11:58:00,2011,4,10
2011-10-16 12:06:00,2011,4,10
2011-10-16 12:09:00,2011,4,10
2011-10-16 12:16:00,2011,4,10
2011-10-16 12:19:00,2011,4,10
2011-10-16 12:21:00,2011,4,10
2011-10-16 12:25:00,2011,4,10
2011-10-16 12:28:00,2011,4,10
2011-10-16 12:30:00,2011,4,10
2011-10-16 12:40:00,2011,4,10
2011-10-16 12:46:00,2011,4,10
2011-10-16 12:54:00,2011,4,10
2011-10-16 13:08:00,2011,4,10
2011-10-16 13:23:00,2011,4,10
2011-10-16 13:24:00,2011,4,10
2011-10-16 13:51:00,2011,4,10
2011-10-16 14:07:00,2011,4,10
2011-10-16 14:35:00,2011,4,10
2011-10-16 15:13:00,2011,4,10
2011-10-16 15:27:00,2011,4,10
2011-10-16 15:32:00,2011,4,10
2011-10-16 15:44:00,2011,4,10
2011-10-16 15:45:00,2011,4,10
2011-10-16 15:56:00,2011,4,10
2011-10-16 16:09:00,2011,4,10
2011-10-16 16:12:00,2011,4,10
2011-10-16 16:13:00,2011,4,10
2011-10-16 16:25:00,2011,4,10
2011-10-17 08:14:00,2011,4,10
2011-10-17 08:30:00,2011,4,10
2011-10-17 08:56:00,2011,4,10
2011-10-17 08:59:00,2011,4,10
2011-10-17 09:07:00,2011,4,10
2011-10-17 09:36:00,2011,4,10
2011-10-17 09:37:00,2011,4,10
2011-10-17 09:55:00,2011,4,10
2011-10-17 09:57:00,2011,4,10
2011-10-17 10:10:00,2011,4,10
2011-10-17 10:17:00,2011,4,10
2011-10-17 10:33:00,2011,4,10
2011-10-17 10:42:00,2011,4,10
2011-10-17 10:43:00,2011,4,10
2011-10-17 10:47:00,2011,4,10
2011-10-17 10:48:00,2011,4,10
2011-10-17 10:50:00,2011,4,10
2011-10-17 11:05:00,2011,4,10
2011-10-17 11:07:00,2011,4,10
2011-10-17 11:08:00,2011,4,10
2011-10-17 11:11:00,2011,4,10
2011-10-17 11:27:00,2011,4,10
2011-10-17 11:49:00,2011,4,10
2011-10-17 11:51:00,2011,4,10
2011-10-17 11:55:00,2011,4,10
2011-10-17 11:56:00,2011,4,10
2011-10-17 12:04:00,2011,4,10
2011-10-17 12:12:00,2011,4,10
2011-10-17 12:16:00,2011,4,10
2011-10-17 12:22:00,2011,4,10
2011-10-17 12:25:00,2011,4,10
2011-10-17 12:32:00,2011,4,10
2011-10-17 12:33:00,2011,4,10
2011-10-17 12:35:00,2011,4,10
2011-10-17 12:41:00,2011,4,10
2011-10-17 12:46:00,2011,4,10
2011-10-17 12:47:00,2011,4,10
2011-10-17 12:50:00,2011,4,10
2011-10-17 12:51:00,2011,4,10
2011-10-17 12:52:00,2011,4,10
2011-10-17 13:03:00,2011,4,10
2011-10-17 13:19:00,2011,4,10
2011-10-17 13:22:00,2011,4,10
2011-10-17 13:23:00,2011,4,10
2011-10-17 13:25:00,2011,4,10
2011-10-17 13:31:00,2011,4,10
2011-10-17 13:39:00,2011,4,10
2011-10-17 13:43:00,2011,4,10
2011-10-17 13:44:00,2011,4,10
2011-10-17 13:46:00,2011,4,10
2011-10-17 13:47:00,2011,4,10
2011-10-17 13:57:00,2011,4,10
2011-10-17 14:01:00,2011,4,10
2011-10-17 14:12:00,2011,4,10
2011-10-17 14:14:00,2011,4,10
2011-10-17 14:23:00,2011,4,10
2011-10-17 14:28:00,2011,4,10
2011-10-17 14:29:00,2011,4,10
2011-10-17 14:41:00,2011,4,10
2011-10-17 14:42:00,2011,4,10
2011-10-17 14:51:00,2011,4,10
2011-10-17 14:54:00,2011,4,10
2011-10-17 14:59:00,2011,4,10
2011-10-17 15:02:00,2011,4,10
2011-10-17 15:03:00,2011,4,10
2011-10-17 15:06:00,2011,4,10
2011-10-17 15:09:00,2011,4,10
2011-10-17 15:18:00,2011,4,10
2011-10-17 15:19:00,2011,4,10
2011-10-17 15:22:00,2011,4,10
2011-10-17 15:27:00,2011,4,10
2011-10-17 15:28:00,2011,4,10
2011-10-17 15:37:00,2011,4,10
2011-10-17 16:04:00,2011,4,10
2011-10-17 16:53:00,2011,4,10
2011-10-17 16:59:00,2011,4,10
2011-10-17 17:24:00,2011,4,10
2011-10-18 07:43:00,2011,4,10
2011-10-18 07:56:00,2011,4,10
2011-10-18 08:12:00,2011,4,10
2011-10-18 08:15:00,2011,4,10
2011-10-18 08:28:00,2011,4,10
2011-10-18 08:42:00,2011,4,10
2011-10-18 09:07:00,2011,4,10
2011-10-18 09:13:00,2011,4,10
2011-10-18 09:15:00,2011,4,10
2011-10-18 09:24:00,2011,4,10
2011-10-18 09:25:00,2011,4,10
2011-10-18 09:30:00,2011,4,10
2011-10-18 09:32:00,2011,4,10
2011-10-18 09:54:00,2011,4,10
2011-10-18 10:02:00,2011,4,10
